near_earth,potentially_hazardous,absolute_magnitude_parameter,epoch,eccentricity,semi_major_axis,perihelion_distance,inclination,om,w,ma,ad,n,tp,per,per_y,moid_ld,sigma_i,sigma_w,class,rms
N,N,16.5,2459000.5,0.1120211512068756,3.020851743606833,2.682452453662698,10.57863438627343,190.1402969250462,128.4052550731896,49.66083903399804,3.359251033550968,0.1877197453713644,2458735.9522352684,1917.75244148033,5.25052003143143,656.0822445,6.4651e-06,4.6733e-05,MBA,0.60247
N,N,17.8,2459000.5,0.2523143151312816,2.237475332636559,1.672928276459229,8.461730211646708,12.99806193979244,354.3630153327956,178.9818772879912,2.802022388813889,0.2944873810692945,2458392.7256477065,1222.46324678778,3.34692196245799,261.63393179,8.6059e-06,3.4241e-05,MBA,0.45157
N,N,17.5,2459000.5,0.1960245530497581,2.291930365059863,1.842655739627834,2.365534457523421,160.6391297154708,250.382076377969,206.1006094518645,2.741204990491892,0.2840546781735513,2459542.2949513723,1267.361630214193,3.46984703686295,332.69948715,5.8551e-06,0.00012356,MBA,0.62005
N,N,16.9,2459000.5,0.2628090510549669,2.632126520093251,1.940379847090931,31.53979417882249,46.88712609731526,117.1839084357081,240.982263683336,3.32387319309557,0.2308043195500633,2459516.165116444,1559.762835902701,4.27039790801561,417.1863483,1.8486e-05,0.00012773,MBA,0.66364
N,N,16.618,2459000.5,0.3103279599092727,3.157895017858724,2.17791189935897,26.6350844760654,24.96107406829811,59.27412949906762,59.94920940783652,4.137878136358479,0.1756335751416368,2458659.168854406,2049.721983451535,5.61183294579476,503.4847958,0.0045072,0.016626,MBA,0.55709
N,N,17.766,2459000.5,0.09841047852686116,2.613377208298666,2.356193506658802,12.7396460032189,120.2930010647273,55.4436532786654,95.50250526359,2.870560909938531,0.2332925794748484,2458591.132048912,1543.126664424456,4.22485055283903,540.2029853,0.00301,0.25512,MBA,0.33442
N,N,18.4,2459000.5,0.1909030109562299,2.226666886339861,1.801589473341049,3.808547755315584,151.4569185058419,184.9751870827711,23.99234151729727,2.651744299338674,0.296634184343806,2458919.6180828656,1213.61602607052,3.32269959225331,308.24560103,1.4275e-05,0.00033579,MBA,0.68662
N,N,13.8,2459000.5,0.08783494797266903,2.678340530796548,2.443088629620942,8.94328068796689,241.2521622728685,316.6902454064023,326.2153013023518,2.913592431972154,0.2248564675571325,2459150.750064251,1601.021326676003,4.38335749945518,563.4636762,4.0072e-06,3.4689e-05,MBA,0.47462
N,N,16.6,2459000.5,0.1859783592058729,2.477612714663159,2.016830367242496,10.19553001522214,143.5116584120924,180.6928072231572,343.6148707749608,2.938395062083821,0.2527283385410605,2459065.3329717186,1424.454424375964,3.89994366701154,390.999099,8.1646e-06,3.5953e-05,MBA,0.58051
Y,N,23.6,2456772.5,0.5622889376166876,1.641444123815453,0.7184782512781073,7.20295114200309,218.6192143028737,260.1266339492648,32.9438332633411,2.564409996352799,0.4686675867466951,2456702.207463893,768.1350496179554,2.10303915022027,2.9151284771,0.10031,0.0045633,APO,0.43469
N,N,15.9,2459000.5,0.1443138418841815,2.546345824649653,2.178872875928717,12.5767118483912,289.1880529366279,149.3287300040172,197.1065110262649,2.913818773370588,0.2425649212782524,2459672.0459437226,1484.138753876266,4.06335045551339,468.5645717,4.5731e-06,5.4007e-05,MBA,0.61399
N,N,18.1,2459000.5,0.1718989727915431,2.55526693350896,2.116019172430573,3.074347811706667,170.1172045174083,173.4877249514144,127.3282859937752,2.994514694587346,0.2412957437543172,2458472.8144137864,1491.945089452325,4.08472303751492,431.3248944,1.7185e-05,0.00042212,MBA,0.5885
N,N,15.9,2459000.5,0.07769281779852742,2.80168040669228,2.584009961325432,12.52870776216542,169.9081481884638,201.6260306534921,283.9534161622971,3.019350852059127,0.2101726424277907,2459362.329127517,1712.87754600928,4.68960313760241,617.1652445,6.2133e-06,4.2971e-05,MBA,0.62843
N,N,13.8,2459000.5,0.1100576719780127,5.134813797925821,4.569688145285527,9.130679699732951,306.7321475569368,126.1010644468734,292.361631304961,5.699939450566114,0.08470655600714376,2459799.002168939,4249.966200604818,11.6357733076107,1399.0350164,1.6252e-05,0.00016446,TJN,0.52719
Y,N,26.9,2459000.5,0.584455194764651,2.201201050463616,0.9146976617987488,2.625964665162387,175.8186488479802,322.6020131957543,54.07196092191951,3.487704439128483,0.301796713994787,2458821.33316877,1192.85593018822,3.26586154740101,0.401740191,0.0027413,0.0056504,APO,0.34086
N,N,15.5,2459000.5,0.2202205708353478,2.306839013907047,1.798825609439186,5.164816155227427,108.8613645738484,211.1392666452452,297.6765289273812,2.814852418374907,0.281305447461797,2459222.050885825,1279.747702180173,3.50375825374448,306.68814269,3.1429e-06,4.5152e-05,MBA,0.53063
Y,N,25.0,2456542.5,0.6451247021826273,3.096794023095592,1.098975701225108,3.739100572163322,168.2732472758615,189.6977851093261,357.738254297838,5.094612344966076,0.1808571129004469,2456555.0057050055,1990.521656718929,5.44975128465141,36.959747319,0.014554,0.0067569,AMO,0.48108
N,N,18.0,2459000.5,0.1563567937932083,2.32020493599428,1.957425131259038,4.863306500762318,88.23399649029274,208.4858425623783,320.4704310633444,2.682984740729522,0.2788781920920998,2459142.2449268447,1290.88616538761,3.53425370400441,367.01766526,5.7253e-06,0.00010263,MBA,0.67182
N,N,16.9,2459000.5,0.05013933610311794,2.465845955115095,2.342210075993066,3.609320953385978,20.74800769836258,270.7975279245269,93.49097957958594,2.589481834237125,0.2545394847885232,2458633.2053947747,1414.318883764127,3.87219406916941,517.4131901,5.5151e-06,0.0001231,MBA,0.66826
N,N,16.5,2459000.5,0.1851588190438707,2.554234410394738,2.081295383404831,11.7576455317004,202.3831124586449,274.2758532842004,19.70524525468107,3.027173437384645,0.2414420705412206,2458918.8852043245,1491.040891063508,4.08224747724438,441.9570188,4.5441e-06,3.442e-05,MBA,0.59348
N,N,15.1,2459000.5,0.1231613996465721,3.151847850189128,2.763661857486795,4.546739122735509,47.54861548667755,225.7144176814639,97.68425630940874,3.54003384289146,0.1761392760814371,2458445.914682729,2043.837172542686,5.59572121161584,681.0280415,4.3838e-06,7.1127e-05,MBA,0.55749
N,N,17.758,2459000.5,0.05340232667412274,2.726153384624308,2.580570451014835,9.33086145678664,8.608123987588188,271.7739878808156,97.40500962618046,2.871736318233781,0.2189669871670501,2458555.6612099777,1644.083451380531,4.50125517147305,617.2664287,1.7017e-05,0.00031194,MBA,0.78036
N,N,15.4,2459000.5,0.1836544577131832,3.171955008108389,2.589411331203627,26.98061176337462,27.40825483535706,45.21534444328571,124.6887431709487,3.75449868501315,0.1744671015377487,2458285.8165893634,2063.426266768744,5.64935322866186,643.8350646,1.011e-05,2.6848e-05,MBA,0.47737
N,N,17.517,2459000.5,0.1809032530095965,3.196130985078602,2.617940492833116,15.82366130823375,307.0156389439714,177.2405384334853,342.090879790329,3.774321477324087,0.1724913097074156,2459104.326217333,2087.061664791355,5.71406342174224,635.7247618,0.013144,0.064097,MBA,0.50017
N,N,15.4,2459000.5,0.07232650611522765,2.612086698177525,2.423163593628283,9.845561975981,157.2786211291848,346.2442614355428,247.680888050667,2.801009802726766,0.2334654892893656,2459481.595138692,1541.983789963077,4.22172153309535,558.8208781,4.6221e-06,4.3356e-05,MBA,0.55066
N,N,18.955,2459000.5,0.1918280828462277,2.638374641578892,2.13226029225471,5.54561014729483,346.9235048197524,33.36742574249451,53.09517053788456,3.144488990903074,0.229984929107676,2458769.6363049573,1565.319959863338,4.28561248422543,442.4823983,0.0011449,0.024284,MBA,0.38677
N,N,18.386,2459000.5,0.2849770228680983,3.062010225115622,2.189407667170496,13.83203179588881,91.12984428784084,35.07573911803918,84.2565438503054,3.934612783060747,0.1839475970691759,2458542.4535498545,1957.079112398611,5.35819058836033,474.8068585,0.0010764,0.0046895,MBA,0.53608
N,,18.1,2458600.5,0.1982314,2.3607513,1.8927763,2.43329,68.84993,269.79237,279.5694,2.8287263,0.27172446,2458896.5005882,1324.8715261,3.62730055058179,0.0,,,MBA,0.27
N,,19.3,2458980.5,0.412888,2.305271,1.3534523,35.30375,225.71896,272.03353,53.75684,3.2570897,0.28159251,2458789.597053,1278.443095,3.50018643394935,0.0,,,MCA,0.24
N,N,16.0,2459000.5,0.1542957382026238,2.470204554461212,2.089062519219136,13.89358138942038,300.5639184183376,47.3681174590475,31.03942986142948,2.851346589703288,0.2538660915093617,2458878.2330612494,1418.070439654302,3.8824652694163,429.760431,1.0764e-05,6.6552e-05,MBA,0.60584
N,N,16.1,2459000.5,0.05284857166516094,2.330562745704556,2.207395833418035,6.235862596382244,318.4790947623556,233.8506757279944,179.7125939481448,2.453729657991078,0.2770211156666136,2458351.7675251644,1299.539925444705,3.55794640778838,472.6197231,5.141e-06,6.6695e-05,MBA,0.55037
N,N,16.5,2459000.5,0.2646029427884451,3.045405440496172,2.239582198956944,17.33782784753516,5.699428910390769,300.5667455535955,19.43462484784354,3.8512286820354,0.1854540811737637,2458895.705191901,1941.181330286785,5.31466483309181,498.3127265,1.4724e-05,5.2667e-05,MBA,0.58077
N,N,18.8,2459000.5,0.2058260417859037,1.724495851513395,1.369549696320182,16.50797434779088,194.1750547045363,100.5513242413102,239.268347245361,2.079442006706609,0.4352220026090717,2459277.902456748,827.1640630341979,2.26465178106557,182.08018956,1.2983e-05,5.8503e-05,MCA,0.56953
N,,16.5,2458600.5,0.1479021,2.5587793,2.1803305,28.36413,317.28397,302.3733,230.04201,2.9372281,0.24079908,2459140.1947115,1495.0223232,4.09314804435318,0.0,,,MBA,0.54
N,N,15.5,2459000.5,0.1843362439708298,3.156157723351511,2.574363463249369,28.4772469603727,122.009153458956,142.3969861175576,80.40786730657857,3.737951983453654,0.175778610303356,2458543.0617077765,2048.030755156828,5.60720261507687,622.2906134,7.8336e-06,2.424e-05,MBA,0.60402
N,N,18.0,2459000.5,0.1798591565161998,2.28876491431397,1.877109587361587,5.498480919392961,220.5535246835516,102.9188011176905,207.6522509978976,2.700420241266353,0.2846441698526599,2459535.7217439795,1264.73695275876,3.46266106162563,340.32682998,5.4085e-06,6.1748e-05,MBA,0.59735
N,N,16.0,2459000.5,0.2977290003474979,2.277930767485691,1.599724717221368,27.0229268331838,315.7001595747671,29.48712049809852,310.6008810093066,2.956136817750015,0.2866772917804342,2459172.8161213216,1255.767409285154,3.4381037899662,240.22763594,1.3248e-05,1.99e-05,MCA,0.49467
N,N,17.8,2459000.5,0.1358597647067825,2.393897311889032,2.068662986363589,3.240026766590322,353.3223999359545,317.3153911455951,261.4683469999669,2.719131637414475,0.2661005659968897,2459370.77975732,1352.871981505698,3.70396161945434,410.8779026,1.5755e-05,0.00028385,MBA,0.76753
N,N,17.1,2459000.5,0.0728442667270321,2.62195340357969,2.430959130503481,11.33400230671814,51.71851188011646,126.1187060904904,288.1895058849344,2.812947676655898,0.23214889453715,2459309.8294683066,1550.728900595262,4.24566434112324,564.0046225,8.7391e-06,6.0085e-05,MBA,0.61577
N,N,16.7,2459000.5,0.2028209148773807,2.304639550415197,1.837210448337392,4.808528324877475,44.76188810390704,211.9139982936916,54.05096162362503,2.772068652493003,0.2817082449357064,2458808.631417538,1277.917868829725,3.49874844306564,320.89090184,7.5964e-06,0.00011183,MBA,0.61846
N,N,18.2,2459000.5,0.1568362554339644,2.519787866084346,2.124593772679738,6.248782349846021,103.2604108707821,251.8573340173877,71.94435581188411,2.914981959488955,0.2464098722014952,2458708.5297344862,1460.980425758346,3.99994640864708,439.5752984,6.0967e-05,0.017966,MBA,0.80819
N,N,16.5,2459000.5,0.2278120040158628,3.032688342973872,2.341805534005448,3.79614858391971,240.6004832529588,33.32979625583072,0.2448971152814493,3.723571151942296,0.1866218116215445,2458999.1877358374,1929.034965805893,5.28140989953701,516.3001639,1.1244e-05,0.00025352,MBA,0.46838
N,N,16.1,2459000.5,0.2872857207658696,3.094643949175372,2.205596931722788,14.19864539051022,48.04876578808451,322.343490267333,30.37392525112948,3.983690966627956,0.1810456274930576,2458832.730550543,1988.449016885562,5.44407670605219,476.7760587,9.649e-06,2.8954e-05,MBA,0.63171
N,N,15.6,2459000.5,0.04817823883208275,2.746926105481134,2.614584043517181,5.043717378746314,348.2453320093182,59.40289495639121,174.4257529989322,2.879268167445087,0.2164878906150336,2458194.793258143,1662.910562698238,4.55280099301366,633.4403339,6.1433e-06,7.3472e-05,MBA,0.58256
N,N,17.6,2459000.5,0.1107764399829939,2.27114504464155,2.019555681911141,0.4449839658719141,8.284618663459343,357.3754303530648,217.0814341077967,2.522734407371959,0.2879630517850102,2459496.808693099,1250.160386092768,3.42275259710546,396.0232837,5.3704e-06,0.00059916,MBA,0.57356
N,N,15.3,2459000.5,0.091469422406697,2.967463581577755,2.69603140175793,2.024220285385578,158.7652082708756,199.455514508665,194.3603598721011,3.238895761397581,0.1928084117994954,2459859.5892823706,1867.138454386367,5.11194648702633,658.5106653,8.5305e-06,0.00016921,MBA,0.57442
N,N,16.6,2459000.5,0.2959360754436423,3.171111839792966,2.232665447131768,29.08544244353439,61.76799449256111,41.92166311440325,258.8137622647864,4.109558232454164,0.1745366898639705,2459580.2419317053,2062.603572237877,5.64710081379296,508.9253924,0.00016646,0.00056312,MBA,0.53538
N,N,17.6,2459000.5,0.1369588170598492,2.597215541770834,2.241503973520445,2.818148324594331,163.3588698409353,122.4592727355473,206.221678449945,2.952927110021223,0.2354735245556092,2459653.5599218756,1528.834295402848,4.18572017906324,477.3870556,8.9568e-06,0.00017724,MBA,0.63712
N,N,15.6,2459000.5,0.1810081641054594,3.239217238568346,2.652892473076333,28.13552426653464,46.26049015519413,318.6197038482225,24.61994436235292,3.825542004060358,0.1690612054897837,2458854.872596652,2129.406323331551,5.82999677845736,663.5465251,4.2085e-05,0.00018601,OMB,0.54161
N,N,16.3,2459000.5,0.2469077660714623,2.615512344972942,1.969722034743342,15.55559241037377,53.88574489248496,358.1676542903208,159.9694064243471,3.261302655202543,0.2330069701145202,2458313.95656164,1545.018158997837,4.23002918274562,381.7524198,6.6863e-06,3.4002e-05,MBA,0.5588
N,N,18.291,2459000.5,0.3012801991609306,2.711546379041469,1.894611145929755,9.82643290078956,21.75325339360236,262.6036752783764,44.62189465967814,3.528481612153183,0.2207387191516834,2458798.3519816045,1630.887419223546,4.46512640444503,353.8177972,0.0019711,0.0039523,MBA,0.3234
N,N,17.3,2459000.5,0.1717888586172119,3.057365208476758,2.532143928936562,9.708606683122513,61.75745670425804,3.382337634263518,281.4221598345595,3.582586488016954,0.184366960169515,2459426.7034807815,1952.627518884079,5.34600278955258,601.5595275,5.2858e-05,0.0036528,MBA,0.58794
N,N,17.5,2459000.5,0.1758730141050278,2.180000552328751,1.796597284440068,6.167977592402234,306.6646986615027,90.59196204079524,32.94013974485397,2.563403820217434,0.3062098582443948,2458892.926259776,1175.664304421819,3.21879344126439,317.77559599,4.9981e-06,5.2774e-05,MBA,0.54039
N,,19.0,2458600.5,0.2257295,2.317057,1.7940289,7.40532,180.69401,177.47293,203.61109,2.8400851,0.2794467,2459160.1377055,1288.2599795,3.52706359890486,0.0,,,MBA,0.32
N,N,17.7,2459000.5,0.09493610116931545,2.46649144701205,2.232332365465263,4.475158825513692,199.373324346673,208.363298384332,287.2534754965321,2.700650528558838,0.2544395701355271,2459286.408848473,1414.874265855135,3.87371462246444,483.7071764,7.7939e-06,0.00012492,MBA,0.5563
N,N,20.061,2459000.5,0.2022401412016399,2.368654834004078,1.889617745917146,0.4236260610312123,265.9789435545248,88.60434383576757,58.54338466065719,2.847691922091009,0.2703655827279574,2458783.9658388468,1331.530427681074,3.64553162951697,344.35357197,0.00052053,0.089678,MBA,0.30708
N,N,18.5,2459000.5,0.140391666947359,2.366028090690647,2.03385746299431,2.038795104455864,44.85792807285853,184.3238418545438,103.9444709445247,2.698198718386984,0.2708159438598283,2458616.6803863426,1329.316121012183,3.6394691882606,398.3816539,7.1999e-06,0.00017648,MBA,0.58143
N,N,16.8,2459000.5,0.1415932252232558,3.131933197389999,2.688472674787765,16.75899633036326,208.1043616695922,14.31008948916754,322.7661666367551,3.575393719992233,0.1778219377923087,2459209.8883005967,2024.49711475122,5.5427710191683,655.4089804,1.0358e-05,8.6706e-05,MBA,0.62989
N,N,13.0,2459000.5,0.1070404653096514,2.415416096935868,2.156868834003431,7.900808883878562,208.9873725685357,33.79758280274045,264.8912909613569,2.673963359868305,0.2625524888837471,2459362.7464576242,1371.154398613988,3.75401614952495,447.4170739,4.0107e-06,3.1886e-05,MBA,0.49026
N,N,16.0,2459000.5,0.1022157841435428,2.75547349545832,2.473820611433299,11.72759708843303,213.4104295163413,324.6463017201645,245.9333927843426,3.037126379483342,0.215481364489056,2459529.8571789195,1670.678115732296,4.57406739420204,577.8707496,7.854e-06,3.7067e-05,MBA,0.55863
N,N,17.2,2459000.5,0.1563532342224319,2.608579639856138,2.200719776437844,3.563943152740729,102.4157885144351,29.17216855387099,70.84442052261099,3.016439503274431,0.2339364652624856,2458697.663841289,1538.879368789583,4.21322209114191,473.3007706,5.6674e-06,0.00010203,MBA,0.55025
N,N,16.0,2459000.5,0.1205869386416776,3.049994583457281,2.682205073764469,21.367145453483,141.3872258007279,205.1853189553064,280.7865528613286,3.417784093150094,0.1850356762976889,2459428.5982388025,1945.570752641373,5.32668241654038,655.4517891,9.095e-06,4.3352e-05,MBA,0.68751
N,N,17.068,2459000.5,0.1131716822765485,3.148255035758465,2.791961717126064,6.450554450042638,331.7125893630072,93.2375921983076,63.96249703722141,3.504548354390866,0.1764408794652447,2458637.9848208018,2040.343491208412,5.58615603342481,706.3863587,2.0902e-05,0.00018816,MBA,0.67263
N,N,14.6,2459000.5,0.1809184419747687,2.921678828385982,2.393093246803723,10.09254084823731,92.3852820655708,179.061442027172,254.7187496284029,3.450264409968241,0.1973582854880852,2459533.9523965446,1824.093673643784,4.99409630018832,535.8364979,4.4428e-06,2.7648e-05,MBA,0.53641
N,N,19.992,2456488.5,0.4702341067208038,3.117408337107979,1.651496612424022,25.04172112004492,124.6143835934516,206.1489290008067,351.7167198619971,4.583320061791936,0.1790661660397409,2456534.758209025,2010.430043608036,5.50425747736629,258.15436282,0.58046,2.3503,MCA,0.45526
N,N,16.9,2459000.5,0.1563428866906968,2.333910066162102,1.969019829141844,3.481664842079674,95.61891780362164,178.1033088304751,331.1376571050582,2.69880030318236,0.2764253691317116,2459104.9127859375,1302.340668408285,3.56561442411577,370.76070232,4.4874e-06,0.00010791,MBA,0.54563
N,N,18.815,2459000.5,0.07028588439186918,2.191997412531984,2.037930935807485,5.196134674447942,127.7583403384853,130.7580663338201,112.6322464324462,2.346063889256484,0.3036994589084313,2458629.632541634,1185.382421469983,3.24540019567415,399.6036477,2.4669e-05,0.00021227,MBA,0.71633
N,N,14.6,2459000.5,0.1526311715945126,3.167271044005174,2.683846753801289,26.76794588486586,143.3339082612409,240.5988428355498,113.5250119151689,3.650695334209059,0.1748542643442067,2458351.2449627207,2058.857422495156,5.63684441477113,688.0720185,5.5213e-06,2.1233e-05,MBA,0.54615
